_id,Link,city,co_active_industries,co_name
644671c954293294b17594a5,www.ttespa.it,Ascoli Piceno,"['Electronics', 'Manufacturing']",Tte Spa
644671f054293294b175953c,www.homeandfriends.it,Firenze,"['Textiles & Apparel', 'Manufacturing']",Suite Florence
6446724e54293294b17596aa,www.raimondire.com,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Raimondi
644672efdc9ac96f8a293e4d,www.eems.com,Cittaducale,"['Computer Equipment & Peripherals', 'Manufacturing']",EEMS Italia SpA
64467309dc9ac96f8a293eb4,www.aev.eu,Argelato,"['Telecommunication Equipment', 'Manufacturing']",Aev
6446738adc9ac96f8a2940bc,www.phadise.it,Milano,"['Pharmaceuticals', 'Manufacturing']",Pharma Digital Service
6446739edc9ac96f8a294108,www.ddbgroup.it,Milano,"['Manufacturing', 'Textiles & Apparel']",DDB Worldwide Communications Group
644673c5dc9ac96f8a2941a9,www.purplereal.com,Not Defined,"['Textiles & Apparel', 'Manufacturing']",Purple Real
6446756a86a47aac97ca2132,www.iscas2018.org,Florence,"['Electronics', 'Manufacturing']",Iscas2018
6446758486a47aac97ca219d,www.astecenter.it,Olbia Olbia Sardinia,"['Aerospace & Defense', 'Manufacturing']",ASTEC AeroSpace Technology Education Center
644675ac86a47aac97ca222b,www.metalcastello.com,Castel Di Casio,"['Industrial Machinery & Equipment', 'Manufacturing']",Metalcastello
644675c086a47aac97ca2279,www.sarfrail.eu,Not Defined,"['Manufacturing', 'Medical Devices & Equipment']",An innovative system to objectively assess muscle performance for the evaluation of sarcopenia and frailty in older persons
644675d386a47aac97ca22d1,www.ferraris.org,Not Defined,"['Manufacturing', 'Electronics']",Istituto Tecnico Industriale Galileo Ferraris
644675da86a47aac97ca22eb,www.santaclelia.it,Not Defined,"['Food & Beverage', 'Manufacturing']",Azienda Agricola Santa Clelia
644675e086a47aac97ca2304,www.studioauriga.it,Solaro,"['Manufacturing', 'Textiles & Apparel']",Studio Auriga
644675ed86a47aac97ca2345,www.assil.it,Milano,"['Manufacturing', 'Training']",ASSIL companies
6446761d86a47aac97ca23e8,www.life-trialkyl.eu,Not Defined,"['Chemicals & Related Products', 'Manufacturing']",LIFE Trialkyl Project
6446768986a47aac97ca2598,www.torneriacolombo.it,Verderio,"['Industrial Machinery & Equipment', 'Manufacturing']",Torneria automatica Alfredo Colombo
644676b786a47aac97ca264a,www.imat2006.it,Castel Volturno,"['Boats & Submarines', 'Manufacturing']",IMAT
644676be86a47aac97ca2660,www.idroconsult.it,Calenzano,"['Chemicals & Related Products', 'Manufacturing']",Idro-Consult Laboratori Riuniti
644676c486a47aac97ca267b,www.sadaspa.it,Nocera Superiore,"['Pulp & Paper', 'Manufacturing']",Sada Group
6446784f5be382c9ba9d8313,www.saccardo.eu,Not Defined,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Saccardo
6446788d5be382c9ba9d8409,www.ravenheat.it,Not Defined,"['Chemicals & Related Products', 'Manufacturing']",Ravenheat Manufacturing
644678a95be382c9ba9d8462,www.tekneconsulting.it,Latina,"['Manufacturing', 'Motor Vehicles']",Tekné Consulting
6446790b5be382c9ba9d85dc,www.social-lab.it,Bitonto,"['Food & Beverage', 'Manufacturing']",Consorzio Social Lab
644679205be382c9ba9d8623,www.adexte.eu,Rho,"['Furniture', 'Manufacturing']",ADEXTE
644679205be382c9ba9d8627,www.ramse.it,Piedmont,"['Industrial Machinery & Equipment', 'Manufacturing']",RAMS & E
64467a67b1ff3fb0778f0fa6,www.arriva.it,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Arriva Italia
64467a67b1ff3fb0778f0fae,www.gnv.it,Genova,"['Industrial Machinery & Equipment', 'Manufacturing']",Grandi Navi Veloci
64467a74b1ff3fb0778f0fd4,www.bracchi.it,Fara Gera D'Adda,"['Industrial Machinery & Equipment', 'Manufacturing']",Bracchi
64467a9cb1ff3fb0778f107a,www.verona.com,Verona,"['Industrial Machinery & Equipment', 'Manufacturing']",Verona
64467aa9b1ff3fb0778f10a4,www.grimaldi-lines.com,Olbia,"['Manufacturing', 'Retail']",Grimaldi
64467aa9b1ff3fb0778f10a6,www.orionvalves.com,Lecce,"['Industrial Machinery & Equipment', 'Manufacturing']",Orion SpA
64467aa9b1ff3fb0778f10a7,www.autostradale.it,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Autostradale
64467aa9b1ff3fb0778f10b1,www.stmpharmapro.it,Napoli,"['Pharmaceuticals', 'Manufacturing']",STM PHARMA PRO
64467ab6b1ff3fb0778f10e2,www.orizzontesn.it,Genoa,"['Aerospace & Defense', 'Manufacturing']",Orizzonte Sistemi Navali
64467ad7b1ff3fb0778f1157,www.gruppopir.com,Bologna,"['Building Materials', 'Manufacturing']",La Petrolifera Italo Rumena SpA
64467adeb1ff3fb0778f1187,zeta.srl,Chioggia,"['Boats & Submarines', 'Manufacturing']",Zeta
64467af7b1ff3fb0778f11e2,www.nac-expeditions.com,Lissone,"['Industrial Machinery & Equipment', 'Manufacturing']",NAC Expeditions
64467afeb1ff3fb0778f1208,www.mercitalialogistics.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Mercitalia Logistics
64467b0bb1ff3fb0778f122c,www.bravotankers.com,Piano di Sorrento,"['Boats & Submarines', 'Manufacturing']",Bravo Group
64467b25b1ff3fb0778f1296,www.augustadue.it,Monterotondo,"['Boats & Submarines', 'Manufacturing']",Augusta Due
64467b2cb1ff3fb0778f12a9,www.gddisk.com,Pioltello,"['Household Goods', 'Manufacturing']",GDD Manufacturing
64467b2cb1ff3fb0778f12aa,www.airofitaly.com,Not Defined,"['Manufacturing', 'Sporting Goods']",Air of Italy srls
64467b2cb1ff3fb0778f12bf,www.togaproject.com,Roma,"['Manufacturing', 'Motor Vehicles']",Toga Project
64467b67b1ff3fb0778f139a,www.elbafly.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Elbafly
64467b6db1ff3fb0778f13b2,www.medyachtservices.com,San Remo,"['Boats & Submarines', 'Manufacturing']",MedYachtServices
64467fd0dc87858ec0018c74,www.lavazzagroup.com,Turin,"['Food & Beverage', 'Manufacturing']",Lavazza Group
64467fd0dc87858ec0018c7c,www.damiani.com,Valenza,"['Household Goods', 'Manufacturing']",Damiani
64467fd0dc87858ec0018c80,www.bisazza.com,Milano,"['Building Materials', 'Manufacturing']",Bisazza
64467fd0dc87858ec0018c85,www.venetacucine.com,Roncade,"['Furniture', 'Manufacturing']",Veneta Cucine SpA
64467fd0dc87858ec0018c86,www.comerindustries.com,Reggiolo,"['Industrial Machinery & Equipment', 'Manufacturing']",Comer Industries
64467fdedc87858ec0018cb1,www.lacroix-environment.com,Genoa,"['Aerospace & Defense', 'Manufacturing']",LACROIX Sofrel
64467fe5dc87858ec0018cd6,www.oliocostadoro.net,Spoleto,"['Food & Beverage', 'Manufacturing']",Costa d'Oro SpA
64467fe5dc87858ec0018cd8,www.sensitivefabrics.it,Bagno a Ripoli,"['Textiles & Apparel', 'Manufacturing']",Sensitive Fabrics
64467ffbdc87858ec0018d10,www.bulltech3d.com,Desenzano del Garda,"['Manufacturing', 'Industrial Machinery & Equipment']",Bulltech
64468002dc87858ec0018d36,www.makayin.com,Filter,"['Manufacturing', 'Industrial Machinery & Equipment']",Makayin
64468009dc87858ec0018d53,www.dermalogica.it,Not Defined,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Dermalogica Italia
64468009dc87858ec0018d57,www.kromax.com,Casavatore,"['Computer Equipment & Peripherals', 'Manufacturing']",Kromax
6446800fdc87858ec0018d76,www.ares-performance.com,Modena,"['Manufacturing', 'Motor Vehicles']",ARES Performance
6446801ddc87858ec0018da5,www.vmotosoco.com,Sesto San Giovanni,"['Electronics', 'Manufacturing']",Vmoto Soco
64468024dc87858ec0018db1,www.koalaelectronics.it,Not Defined,"['Electronics', 'Manufacturing']",Koala Electronics
64468032dc87858ec0018deb,www.filirafintapelle.com,Not Defined,"['Furniture', 'Manufacturing']","Filira Finta Pelle - Finta pelle, Pelle, Tessuti e Accessori per arredamento e automotive"
64468039dc87858ec0018dfa,www.jakuspa.com,Not Defined,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Jaku Spa
64468039dc87858ec0018dfd,www.budgetautonoleggio.it,Cuneo,"['Manufacturing', 'Motor Vehicles']",Avis Budget Italia SpA
64468040dc87858ec0018e1e,www.daosgroup.it,Milano,"['Electronics', 'Manufacturing']",DAOS GROUP Privacy & CookieWe
64468040dc87858ec0018e21,www.puro.it,Modena,"['Electronics', 'Manufacturing']",Puro
6446804edc87858ec0018e4b,www.laboratorioahura.it,Not Defined,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Laboratorio Ahura Società Benefit
6446804edc87858ec0018e5f,www.yami.it,Not Defined,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",YAMI Group Diffusion srls
64468054dc87858ec0018e68,www.mtsystems.it,Not Defined,"['Manufacturing', 'Electronics']",Metallurgical Treatment Systems
64468054dc87858ec0018e70,www.etatronds.com,Albano Laziale,"['Electronics', 'Manufacturing']",ETATRON DS
6446805bdc87858ec0018e91,www.flyboxavionics.it,Not Defined,"['Aerospace & Defense', 'Manufacturing']",Flybox Innovative Avionics
64468070dc87858ec0018ed6,www.rsd-electronic.com,Naturno,"['Industrial Machinery & Equipment', 'Manufacturing']",RSD-electronic
64468085dc87858ec0018f23,www.gruppozilio.com,Cassola,"['Chemicals & Related Products', 'Manufacturing']",Gruppo ZILIO SPA
6446808cdc87858ec0018f32,www.ellerpharmaitalia.com,Not Defined,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Eller Pharma
6446808cdc87858ec0018f4a,www.nccgroupsbologna.com,San Lazzaro,"['Industrial Machinery & Equipment', 'Manufacturing']",Ncc Group's Bologna
64468092dc87858ec0018f57,www.yelp.com/biz/partecipazioni-commerciali-capri,Capri,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Partecipazioni Commerciali
64468092dc87858ec0018f5c,www.gtservice.net,Trescore Balneario,"['Industrial Machinery & Equipment', 'Manufacturing']",Global Technical Service
64468099dc87858ec0018f6a,it.bosch.com,Offanengo,"['Manufacturing', 'Retail']",Bosch Italy
64468099dc87858ec0018f74,www.mtaparma.com,Not Defined,"['Food & Beverage', 'Manufacturing']",MTA
644680a7dc87858ec0018f9b,www.yelp.com/biz/shelbox-castelfiorentino-2,Castelfiorentino,"['Industrial Machinery & Equipment', 'Manufacturing']",Shelbox SpA
644680c4dc87858ec0019002,www.cabelpiu-electronics.it,Not Defined,"['Manufacturing', 'Electronics']",Cabelpiù Electronics
644680c4dc87858ec0019008,scitec.cnr.it,Italy,"['Chemicals & Related Products', 'Manufacturing']",Cnr Scitec 'Giulio Natta
644680d8dc87858ec0019061,www.lubecreocernusco.it,Not Defined,"['Furniture', 'Manufacturing']",Lube Creo Cernusco
644680e7dc87858ec001909b,www.monoservicesrl.com,Napoli,"['Manufacturing', 'Chemicals & Related Products']",Monoservice
644680fddc87858ec00190d8,www.sharengo.eu,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Sharengo
644680fddc87858ec00190e5,biolife.care,Not Defined,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Biolife
64468104dc87858ec00190ed,www.vetropoli.it,Spinetta Marengo,"['Manufacturing', 'Motor Vehicles']",Vetri Auto Italia
6446810bdc87858ec0019107,www.elteclift.com,Ronchi dei Legionari,"['Industrial Machinery & Equipment', 'Manufacturing']",Eltec snc
64468112dc87858ec0019138,www.gioprofumi.it,Reggio Calabria,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Gio' Profumi Sas
64468121dc87858ec0019156,en.camozzigroup.com,Brescia,"['Industrial Machinery & Equipment', 'Manufacturing']",Camozzi Group SpA
64468136dc87858ec00191ad,sonica.191.it,Rimini,"['Boats & Submarines', 'Manufacturing']",Sonica Eliche Navali
6446813ddc87858ec00191d4,www.fdgsrl.com,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Fdg Ing
64468167dc87858ec0019261,www.grillopod.it,Livorno,"['Food & Beverage', 'Manufacturing']",Grillo pods services
6446816ddc87858ec0019283,www.armea.net,Bastia,"['Industrial Machinery & Equipment', 'Manufacturing']",Compagnia Italiana Noleggi Srl - ARMEA
6446816ddc87858ec0019285,www.lineapelle-fair.it,Milan,"['Textiles & Apparel', 'Manufacturing']",LINEAPELLE
64468174dc87858ec001928d,www.farmaderma.com,Not Defined,"['Manufacturing', 'Pharmaceuticals']",Farma-Derma
64468174dc87858ec0019299,www.riello-solartech.com,Cormano,"['Electronics', 'Manufacturing']",Riello Solartech
64468190dc87858ec001930b,www.atieuno.com,Lecco,"['Industrial Machinery & Equipment', 'Manufacturing']",Atie Uno Informatica
644681b3dc87858ec0019388,www.rampest.it,Not Defined,"['Chemicals & Related Products', 'Manufacturing']",Ram pest management
644681e4dc87858ec001943c,www.facialbarmilano.it,Milano,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Facial Bar Milano
644681f2dc87858ec0019461,www.peviani.com,Not Defined,"['Food & Beverage', 'Manufacturing']",Peviani Spa
644681f9dc87858ec001947c,www.sedsbocconi.com,Not Defined,"['Aerospace & Defense', 'Manufacturing']",SEDS Bocconi
644681f9dc87858ec0019483,www.yelp.com/biz/biomedica-foscama-industria-chimico-farmaceutica-ferentino,Ferentino,"['Manufacturing', 'Pharmaceuticals']",Biomedica Foscama Group
64468216dc87858ec00194ed,www.amandaswineadventures.com,Bricco di Neive,"['Food & Beverage', 'Manufacturing']",Amanda's Wine Adventures
64468216dc87858ec00194f0,www.zephyraerospace.com,Meldola,"['Aerospace & Defense', 'Manufacturing']",Zephyr Aerospace
64468232dc87858ec0019556,www.redox-group.com,San Dorligo Della Valle,"['Industrial Machinery & Equipment', 'Manufacturing']",Redox group
64468240dc87858ec0019582,www.vittoni.it,Ornavasso,"['Industrial Machinery & Equipment', 'Manufacturing']",Vittoni Informatic Services
6446824edc87858ec00195be,www.winprove.eu,Latina,"['Industrial Machinery & Equipment', 'Manufacturing']",Winprove by Tecno
64468263dc87858ec0019600,www.alessandrointernationalitalia.com,San Vendemiano,"['Cosmetics', 'Beauty Supply & Personal Care Products', 'Manufacturing']",Alessandro International Italia
64468263dc87858ec0019604,www.el-center.com,Castelletto Sopra Ticino,"['Computer Equipment & Peripherals', 'Manufacturing']",Electronic Center
64468278dc87858ec0019654,www.globalrelax.it,Montelabbate Marche,"['Furniture', 'Manufacturing']",Global RELAX
6446827fdc87858ec001966e,www.gregariocycling.com,Caraglio,"['Industrial Machinery & Equipment', 'Manufacturing']",Gregario
64468286dc87858ec0019695,www.piuminidanesi.com,Mentana,"['Household Goods', 'Manufacturing']",Piumini Danesi
644683828ceecff1b3a5eba8,www.matteigroup.com,Vimodrone,"['Industrial Machinery & Equipment', 'Manufacturing']",Mattei
644683828ceecff1b3a5ebad,www.stonex.it,Paderno Dugnano,"['Electronics', 'Manufacturing']",STONEX
644683828ceecff1b3a5ebb6,www.valcucine.com,Pordenone,"['Building Materials', 'Manufacturing']",Valcucine
644683828ceecff1b3a5ebb8,www.marazzigroup.com,Sassuolo,"['Glass & Clay', 'Manufacturing']",Marazzi Group
644683898ceecff1b3a5ebc5,www.sitibt.com,Formigine,"['Industrial Machinery & Equipment', 'Manufacturing']",Siti BT
644683898ceecff1b3a5ebc8,www.innovatec.it,Milano,"['Manufacturing', 'Test & Measurement Equipment']",Innovatec SpA
644683898ceecff1b3a5ebc9,www.sireggeotech.it,Arcore,"['Building Materials', 'Manufacturing']",SIREG GEOTECH
644683898ceecff1b3a5ebd3,www.ocrim.com,Cremona,"['Industrial Machinery & Equipment', 'Manufacturing']",Ocrim SpA
6446838f8ceecff1b3a5ebd8,www.bormioliluigi.com,Parma,"['Building Materials', 'Manufacturing']",Bormioli Luigi SpA
6446838f8ceecff1b3a5ebde,www.isolcell.com,Laives,"['Industrial Machinery & Equipment', 'Manufacturing']",Isolcell
6446838f8ceecff1b3a5ebe3,www.bergamoluciano.com,Venezia,"['Building Materials', 'Manufacturing']",Bergamo Luciano impresa edile
6446838f8ceecff1b3a5ebe4,www.sitemspa.it,Trevi,"['Industrial Machinery & Equipment', 'Manufacturing']",SITEM SpA
644683968ceecff1b3a5ebf7,www.fomt.it,Grugliasco,"['Industrial Machinery & Equipment', 'Manufacturing']",FOMT SpA
644683968ceecff1b3a5ebfc,www.eidos.it,Rome,"['Industrial Machinery & Equipment', 'Manufacturing']",Eidos
644683968ceecff1b3a5ebff,www.isoclima.com,Rezzato,"['Glass & Clay', 'Manufacturing']",Isoclima SPA
644683968ceecff1b3a5ec03,www.cestarobernardo.com,Villa Del Conte,"['Industrial Machinery & Equipment', 'Manufacturing']",The Cestaro Bernardo
6446839d8ceecff1b3a5ec0c,www.sipal.it,Torino,"['Aerospace & Defense', 'Manufacturing']",Sipal
6446839d8ceecff1b3a5ec11,www.coem.it,Roteglia,"['Glass & Clay', 'Manufacturing']",COEM SpA
6446839d8ceecff1b3a5ec1e,www.p-a.it,Monza,"['Manufacturing', 'Test & Measurement Equipment']",Project Automation SpA
6446839d8ceecff1b3a5ec22,www.cavarzan.it,Altivole,"['Industrial Machinery & Equipment', 'Manufacturing']",Cavarzan
644683a48ceecff1b3a5ec28,www.boffi.com,Lentate Sul Seveso,"['Furniture', 'Manufacturing']",Boffi
644683ab8ceecff1b3a5ec42,www.diquattrosrl.it,Mirandola,"['Industrial Machinery & Equipment', 'Manufacturing']",Di Quattro
644683ab8ceecff1b3a5ec46,www.klindex.it,Manoppello,"['Industrial Machinery & Equipment', 'Manufacturing']",KLINDEX
644683ab8ceecff1b3a5ec4d,www.sitalimpianti.it,Gela,"['Industrial Machinery & Equipment', 'Manufacturing']",Sital Impianti
644683ab8ceecff1b3a5ec52,www.ved.it,Gorla Minore,"['Industrial Machinery & Equipment', 'Manufacturing']",VED
644683b28ceecff1b3a5ec60,www.fd-group.eu,Bologna,"['Industrial Machinery & Equipment', 'Manufacturing']",FD Group
644683b28ceecff1b3a5ec61,www.mintorsrl.it,Assemini,"['Industrial Machinery & Equipment', 'Manufacturing']",Mintor
644683b28ceecff1b3a5ec68,www.safireprotection.com,Cascina,"['Industrial Machinery & Equipment', 'Manufacturing']",Sa Fire Protection
644683b28ceecff1b3a5ec6e,www.gicotecnica.it,San Giuliano Milanese,"['Industrial Machinery & Equipment', 'Manufacturing']",GICOTECNICA
644683b28ceecff1b3a5ec6f,www.costacurta.it,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Costacurta
644683b98ceecff1b3a5ec7d,www.palazzoli.com,Brescia,"['Electronics', 'Manufacturing']",Palazzoli SpA
644683b98ceecff1b3a5ec83,www.omar.it,Spresiano,"['Industrial Machinery & Equipment', 'Manufacturing']",Omar
644683b98ceecff1b3a5ec86,www.scandiuzzi.it,Volpago Del Montello,"['Building Materials', 'Manufacturing']",Scandiuzzi Steel Constructions SpA
644683c08ceecff1b3a5ec94,www.globalcom-eng.com,Mornago,"['Industrial Machinery & Equipment', 'Manufacturing']",GLOBALcom Engineering
644683c08ceecff1b3a5ec98,www.bswa-tech.com,Padova,"['Manufacturing', 'Architecture', 'Engineering & Design']",BSWA Technology
644683c08ceecff1b3a5eca2,www.sautool.com,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",SAU SpA
644683c78ceecff1b3a5ecae,www.crizafspa.it,Saronno,"['Manufacturing', 'Industrial Machinery & Equipment']",CRIZAF spa
644683c78ceecff1b3a5ecb0,www.sartec.it,Assemini,"['Industrial Machinery & Equipment', 'Manufacturing']",Sartec
644683c78ceecff1b3a5ecb3,www.anima.it,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Anima
644683ce8ceecff1b3a5ecc9,www.stepspa.com,Torino,"['Manufacturing', 'Motor Vehicles']",Step Spa
644683ce8ceecff1b3a5ecd0,www.dos-donts.com,Rho,"['Industrial Machinery & Equipment', 'Manufacturing']",Dos&Donts
644683ce8ceecff1b3a5ecd8,www.fonpress.com,Quinzano d'Oglio,"['Industrial Machinery & Equipment', 'Manufacturing']",Fonpress Spa
644683d58ceecff1b3a5ece2,www.amada-engineering.eu,Pontenure,"['Industrial Machinery & Equipment', 'Manufacturing']",Amada Engineering Europe
644683dc8ceecff1b3a5ecf6,www.kmengineering.com,Sesto San Giovanni,"['Industrial Machinery & Equipment', 'Manufacturing']",KM Engineering
644683dc8ceecff1b3a5ecfa,www.rw-italia.it,Cinisello Balsamo,"['Industrial Machinery & Equipment', 'Manufacturing']",R+W Italia
644683dc8ceecff1b3a5ed0c,www.kitegroup.eu,Turin,"['Industrial Machinery & Equipment', 'Manufacturing']",KITE Group
644683e38ceecff1b3a5ed10,www.progress-m.com,Bressanone,"['Industrial Machinery & Equipment', 'Manufacturing']",Progress Macchinari & Automazione
644683e38ceecff1b3a5ed16,www.marosengineering.com,Poggio Renatico,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Ma.Ro.S Engineering
644683e38ceecff1b3a5ed18,www.stepconsulting.eu,Resana,"['Industrial Machinery & Equipment', 'Manufacturing']",Step Consulting
644683e38ceecff1b3a5ed1b,www.h-on.it,Prato,"['Industrial Machinery & Equipment', 'Manufacturing']",H-on Consulting
644683e38ceecff1b3a5ed1f,www.mach4lab.com,Cologno Monzese,"['Industrial Machinery & Equipment', 'Manufacturing']",MACH4 Lab
644683ea8ceecff1b3a5ed35,www.bituver.it,Milano,"['Construction', 'Manufacturing']",Bituver
644683ea8ceecff1b3a5ed38,www.gruppoastro.it,Cartoceto,"['Manufacturing', 'Commercial & Residential Construction']",Gruppo Astro
644683f18ceecff1b3a5ed4a,www.ismecitalia.com,Tezze Sul Brenta,"['Industrial Machinery & Equipment', 'Manufacturing']",Ismec
644683f18ceecff1b3a5ed4e,www.cofi.it,Ne,"['Industrial Machinery & Equipment', 'Manufacturing']",Cofi
644683f18ceecff1b3a5ed50,www.sataluminium.com,Verona,"['Industrial Machinery & Equipment', 'Manufacturing']",SAT( Surface Aluminium Technologies) SpA
644683f18ceecff1b3a5ed55,www.ibc-solar.it,Not Defined,"['Manufacturing', 'Civil Engineering Construction']",IBC SOLAR Projects
644683f18ceecff1b3a5ed59,www.salico.net,Molteno,"['Industrial Machinery & Equipment', 'Manufacturing']",Salico Hispania
644683f88ceecff1b3a5ed6f,www.airanet.it,Pont Canavese,"['Manufacturing', 'Motor Vehicles']",Aira Valentino
644683ff8ceecff1b3a5ed79,www.cabelenergy.com,Gonars,"['Electronics', 'Manufacturing']",CABEL ENERGY
644683ff8ceecff1b3a5ed80,www.dynamotion.it,Padova,"['Industrial Machinery & Equipment', 'Manufacturing']",Dynamotion
644683ff8ceecff1b3a5ed81,www.btcesab.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Toyota Material Handling Italy
644683ff8ceecff1b3a5ed86,www.gruppomegawatt.it,Casoria,"['Manufacturing', 'Civil Engineering Construction']",Megawatt Spa
644683ff8ceecff1b3a5ed89,www.bfpgroup.net,Bari,"['Industrial Machinery & Equipment', 'Manufacturing']",BFP Group
644683ff8ceecff1b3a5ed8f,www.pavonispa.com,Vobarno,"['Building Materials', 'Manufacturing']",Pavoni SPA
644684068ceecff1b3a5ed9c,www.carlogavazzi.it,Marcallo con Casone,"['Industrial Machinery & Equipment', 'Manufacturing']",Carlo Gavazzi Impianti Spa
644684068ceecff1b3a5eda7,www.elettrotecnicaimolese.com,Mordano,"['Electronics', 'Manufacturing']",Elettrotecnica Imolese
6446840d8ceecff1b3a5edaf,www.comeb.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",COMEB
6446840d8ceecff1b3a5edbb,www.bftm.it,Camerano,"['Furniture', 'Manufacturing']",BFTM
6446840d8ceecff1b3a5edc3,www.officinalamera.it,Cologno Al Serio,"['Industrial Machinery & Equipment', 'Manufacturing']",Officina Meccanica Flli Carlo e Francesco Lamera
644684148ceecff1b3a5edcb,www.woodly.it,Lesignano de Bagni,"['Furniture', 'Manufacturing']",Woodly
644684148ceecff1b3a5edd1,www.pneumaxspa.com,Lurano,"['Industrial Machinery & Equipment', 'Manufacturing']",PNEUMAX SpA
644684148ceecff1b3a5edd8,www.tetsistemi.com,Lecce,"['Industrial Machinery & Equipment', 'Manufacturing']",T&T Sistemi
6446841b8ceecff1b3a5ede8,www.sovimp.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Sovimp
6446841b8ceecff1b3a5edeb,www.euromodelengineering.com,Beinasco,"['Industrial Machinery & Equipment', 'Manufacturing']",Euromodel Engineering
6446841b8ceecff1b3a5eded,www.microgeo.it,Campi Bisenzio,"['Computer Equipment & Peripherals', 'Manufacturing']",MicroGeo
644684228ceecff1b3a5ee0a,www.hfiltration.it,Legnano,"['Industrial Machinery & Equipment', 'Manufacturing']",HFiltration
644684228ceecff1b3a5ee10,www.monzamakers.com,Lissone,"['Industrial Machinery & Equipment', 'Manufacturing']",MonzaMakers
644684298ceecff1b3a5ee1b,www.puntonetto.it,Modugno,"['Manufacturing', 'Motor Vehicles']",Punto Netto
644684298ceecff1b3a5ee24,www.medicalflex.it,Novara,"['Furniture', 'Manufacturing']",Medicalflex Riposare bene per vivere meglio
644684298ceecff1b3a5ee2c,www.fip-group.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Fip Industriale Spa
644684308ceecff1b3a5ee38,www.pavimentouniflair.it,Conselve,"['Industrial Machinery & Equipment', 'Manufacturing']",Uniflair SpA
644684308ceecff1b3a5ee39,www.mcvcatene.com,Vigano',"['Industrial Machinery & Equipment', 'Manufacturing']",MANIFATTURA CATENE VIGANO' MCV SpA
644684308ceecff1b3a5ee42,www.kgrspa.it,Brandizzo,"['Industrial Machinery & Equipment', 'Manufacturing']",KGR SpA
644684378ceecff1b3a5ee4c,www.tavar.it,Ravenna,"['Building Materials', 'Manufacturing']",Tavar
644684378ceecff1b3a5ee59,www.fonderiamorini.com,Cotignola,"['Industrial Machinery & Equipment', 'Manufacturing']",Fonderia Morini
644684378ceecff1b3a5ee5a,www.dalmon.it,Thiene,"['Plastic', 'Packaging & Containers', 'Manufacturing']",Dalmon
644684378ceecff1b3a5ee5f,www.rgmelectric.it,Castelverde,"['Industrial Machinery & Equipment', 'Manufacturing']",RGM Elettrotecnica Industriale
6446843e8ceecff1b3a5ee63,www.mitelconstruction.it,Taranto,"['Industrial Machinery & Equipment', 'Manufacturing']",Mitel Construction
644684448ceecff1b3a5ee88,www.integraitaly.it,Latina,"['Industrial Machinery & Equipment', 'Manufacturing']",Integra
644684448ceecff1b3a5ee8b,www.pieffedisegni.com,Piacenza,"['Industrial Machinery & Equipment', 'Manufacturing']",Pieffe Disegni
644684448ceecff1b3a5ee8f,www.formest.it,Padova,"['Industrial Machinery & Equipment', 'Manufacturing']",Formest
644684448ceecff1b3a5ee92,www.sinteng.com,Bologna,"['Manufacturing', 'Motor Vehicles']",Sintech Engineering
644684538ceecff1b3a5eebf,www.ompg.it,Castelli Calepio,"['Industrial Machinery & Equipment', 'Manufacturing']",Ompg
644684538ceecff1b3a5eec3,www.saccaria.com,Senigallia,"['Building Materials', 'Manufacturing']",Saccaria Idrotermosanitari
644684598ceecff1b3a5eed1,www.molemab.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Molemab Spa
644684598ceecff1b3a5eed5,www.teknox.net,Budrio,"['Industrial Machinery & Equipment', 'Manufacturing']",Teknox
644684608ceecff1b3a5eef3,www.delta-project.it,Nave,"['Industrial Machinery & Equipment', 'Manufacturing']",Delta-Project
